	Energies	f
0	0.07762332358899438	1.162292935613728e-13
1	0.0776233249336303	5.919781638888274e-16
2	0.07762337359556265	1.0126913547348862e-09
3	0.07762340533677531	4.330310312644866e-10
4	0.07762342962266891	7.410778658421121e-11
5	0.10779192063984441	0.6348719402899515
6	0.10779236847465681	0.6350604650182634
7	0.10779312232322542	0.635594553157596
8	0.1639425569541038	1.2621804827509272e-09
9	0.1869100969191541	0.019695174695592343
10	0.1869111207189022	0.019700845913624997
11	0.18691300130870772	0.01971557281772191
12	0.19904671955534992	4.0347406641959555e-11
13	0.19904673862331082	1.1030032999274596e-16
14	0.19904740646755698	1.1407424319850438e-08
