	Energies	f
0	0.07762330530320627	6.266237862653082e-14
1	0.0776233070607544	3.95997156447288e-23
2	0.077623376869844	1.904816416856622e-09
3	0.07762342690022701	8.222003530635533e-10
4	0.07762346587849128	1.4000236358107909e-10
5	0.10779151684831753	0.6347685070358955
6	0.1077922000685262	0.6350102366842876
7	0.10779333854021926	0.6356954095903286
8	0.16394245139559407	2.4535962213645916e-09
9	0.18690922180524072	0.01969263621732903
10	0.18691076362992623	0.019699612594705013
11	0.18691399474619788	0.019717512222667537
12	0.19904633641623984	7.321732496654096e-11
13	0.19904798251107453	5.908799487356616e-09
14	0.1990484832974342	5.753794972445028e-09
