	Energies	f
0	0.07762267784426949	5.573026318819085e-10
1	0.07762268374951009	1.5356509405678583e-20
2	0.07762273215621017	1.3896804140661734e-07
3	0.07762413929318847	7.315370452853716e-08
4	0.0776250038498216	7.55089018105131e-08
5	0.10775910914607414	0.6321253071181573
6	0.10777740018379432	0.6337464657745404
7	0.10778577021865267	0.6383577953562323
8	0.1638457894959478	7.807242808264983e-08
9	0.18675860125390753	0.01970703979393891
10	0.18686719150289102	0.01968509325743345
11	0.18718538469999907	0.01964308321180444
12	0.19867470869406248	7.693952757830542e-06
13	0.19893038039651478	7.542201813866801e-07
14	0.199045246360434	5.712237000182392e-07
