	Energies	f
0	0.07739569914702883	3.6271209767055396e-05
1	0.07751419166823036	9.5673427739445e-06
2	0.07765547522161032	4.2105359428245363e-08
3	0.07765570441681706	5.896634453519085e-15
4	0.0778147262033471	0.00022581161155514425
5	0.1066695052420355	0.6102879823379561
6	0.10712108632720711	0.6214361321607627
7	0.11031133726258228	0.6530353617992816
8	0.16482431709873946	0.0006808113181031779
9	0.1847675051642967	0.026922823710493864
10	0.1848811488848497	0.01881803289390499
11	0.1861971808269516	0.02202343720670983
12	0.18879834077168464	0.000340222854029636
13	0.19709753903267965	0.0003706675975083654
14	0.1984751240954164	8.379073342978716e-07
