	Energies	f
0	0.07762332107190349	1.4237879698403639e-13
1	0.07762332191874363	1.2145626500955385e-25
2	0.07762337432351928	1.145006142598113e-09
3	0.07762340880351384	4.904402946057092e-10
4	0.077623435548244	8.391186358190395e-11
5	0.10779185612935935	0.6348538845159457
6	0.10779234107975114	0.6350516894751421
7	0.10779316458269782	0.6356122419680346
8	0.16394254140012063	1.44861977724813e-09
9	0.1869099521841017	0.019694729146998057
10	0.18691105870287777	0.01970063056416959
11	0.18691324637220355	0.019715846231503152
12	0.19904665792797366	4.472824657109191e-11
13	0.19904667778109342	7.76885459709898e-24
14	0.19904785907998057	3.483266413790082e-09
