	Energies	f
0	0.07762334194108429	1.0364104162831062e-13
1	0.07762334269017364	7.167170005751002e-18
2	0.07762336933177105	3.61073207255402e-10
3	0.07762338467104841	1.5260561480189827e-10
4	0.07762339615153716	2.5988348385401027e-11
5	0.10779229735697032	0.6349930846230949
6	0.10779252366789616	0.6351192879800721
7	0.10779294227157393	0.6354771203617112
8	0.1639426907085322	4.85389950323553e-10
9	0.1869109471928757	0.019698372966057386
10	0.1869114706266247	0.019702378848793507
11	0.1869126099868054	0.01971243449181678
12	0.1990470986848701	3.429996929250783e-11
13	0.1990476729573364	1.0626971465337679e-09
14	0.1990478239296345	1.0033842785404823e-09
