	Energies	f
0	0.07762316219772737	4.75411221564806e-12
1	0.07762316626609718	1.2571969057609542e-25
2	0.07762336991209401	1.48099851935042e-08
3	0.07762361149714794	6.727610834438128e-09
4	0.07762380319167457	1.313287749946215e-09
5	0.1077877659114273	0.6341596406355058
6	0.10779058817324172	0.6347147816457297
7	0.10779395296185931	0.636279433605015
8	0.16393990213621265	9.31278584577003e-09
9	0.18690058565285214	0.019681028693232308
10	0.18690348396461645	0.019736737734851025
11	0.1869071504299275	0.0196935440229774
12	0.1990430482183249	6.014561179030856e-10
13	0.19904311875869327	9.086926344509059e-26
14	0.19904574029408373	1.9843321868533807e-07
