	Energies	f
0	0.07762334761468205	8.19633148864775e-14
1	0.07762334818537095	1.6377407386028084e-22
2	0.07762336758366398	2.1424350812400028e-10
3	0.07762337846407387	9.001423945194363e-11
4	0.07762338631296684	1.5424997092360246e-11
5	0.10779240717541742	0.6350379021080736
6	0.10779256744233051	0.6351410434919451
7	0.1077928757984094	0.6354335761002174
8	0.1639427188255238	2.9247382674455556e-10
9	0.1869111921815177	0.01969963133901952
10	0.18691156607176637	0.019702976577271304
11	0.18691242083084134	0.019711306265525377
12	0.19904747121388922	2.2880343220852965e-09
13	0.19904761989081715	6.230716438456728e-10
14	0.19904772444480137	5.838328624416564e-10
