	Energies	f
2	0.06495115044567433	1.5570419124539936e-20
3	0.06495115062419317	1.5649355968035497e-18
4	0.06580848608865271	9.96483193732222e-19
5	0.06580848668637705	2.975804809890952e-19
6	0.06580848682032034	3.405802546142253e-18
7	0.06580848773489349	6.571699800222902e-19
8	0.06580848778010512	3.9682485135145605e-18
9	0.0776239379108521	7.487758678901177e-12
10	0.07762394281319084	1.1179033218219063e-10
11	0.07762394393839667	5.2319856309994026e-11
12	0.07762394410182726	5.0135332702620256e-12
13	0.07762394421130053	7.979568219954939e-14
14	0.07842585971135158	0.00015017488957972107
15	0.10736068188897444	0.6250760847234107
16	0.10779161473357271	0.6351990251569
17	0.10779266834079088	0.6351337063331771
