	Energies	f
0	0.0670373219729762	1.0444549852930633e-05
1	0.06708458999337723	9.101822937507654e-08
2	0.06710249681025336	6.682857619680958e-08
3	0.06710981828438586	7.586655258368832e-06
4	0.06711344476401046	7.686482160497281e-06
5	0.08152542230454332	0.31630850737714244
6	0.08163928977984256	0.32577028823736964
7	0.08164994117152745	0.32609425970322303
8	0.15776913224627584	1.215875834657187e-06
9	0.18020409378358157	0.00022396876124013083
10	0.1802065846937118	0.00022682917094253157
11	0.18023228745368247	0.00015556971125390672
12	0.19743996474122602	7.30215081268122e-08
13	0.19747996345967847	1.2809122022189435e-07
14	0.19748684888217474	1.0608887766034638e-07
15	0.19759396869305224	3.187419616174943e-08
16	0.19759653719191472	3.310589045751442e-08
17	0.33700346823501015	0.006110144521578912
18	0.33700736331515285	0.006100910475812606
19	0.33701792293106114	0.00645559449882718
