	Energies	f
0	0.02823290629101302	3.157607239375941e-07
1	0.06777898513111034	0.0019733766555344915
2	0.06802893927429733	0.0032127386236452055
3	0.0689663322000084	9.56804311958978e-10
4	0.07037726922622568	0.004380559490640774
5	0.08579808337315607	0.31316124145671065
6	0.08592781835367316	0.303825147660811
7	0.08620272596126384	0.30919126105344363
8	0.16552128263349117	5.0164970336647634e-14
9	0.16742422694765088	0.0004539273187997403
10	0.19300866883322385	0.0005914259279307154
11	0.19326151484624857	0.0005930786530554648
12	0.1939091432691361	0.0006292401184966987
13	0.2022477486643314	0.02433353695815259
14	0.20365744588758405	0.0001730184086946319
15	0.20524321284973826	0.0003613045031273014
16	0.20536247868363908	0.00046855924784430553
17	0.205432615083156	2.6443058016789464e-10
18	0.20610381423357602	0.00046311197065062313
19	0.24138800957576062	1.9437969589863518e-06
