	Energies	f
0	0.06482365418121486	2.8578881044295733e-05
1	0.06497677226205584	3.9790699418487854e-07
2	0.065052448162026	3.381441406006808e-05
3	0.06507842718843877	2.0985591864910675e-05
4	0.07082345565248961	0.0010012793399363043
5	0.08205432687985016	0.32343573841522827
6	0.0821613103250249	0.3228095693909444
7	0.08227053235321691	0.32283785716787994
8	0.15946657842067638	8.565822471250328e-06
9	0.18185711419163134	9.5163792418592e-05
10	0.1819082411887577	9.38105050305634e-05
11	0.18195301327787003	9.697710266045099e-05
12	0.19826971712155916	8.402061542362633e-06
13	0.1982980879330426	2.1512500654751623e-06
14	0.19832689408271376	4.467511038021549e-06
15	0.1983404965166548	9.204226453228838e-06
16	0.1986157964322079	1.1957916504414314e-05
17	0.3377749339453606	0.006563836382932252
18	0.3378015740942018	0.006574046777009497
19	0.33784897549812215	0.006569095504239871
