	Energies	f
0	0.06513628777907451	1.6853331559606827e-09
1	0.0651364741395687	2.0411589743589562e-09
2	0.06513668124857995	1.9570744675936067e-09
3	0.065137339738957	4.418901934187164e-10
4	0.06513735117504707	4.9838165584722e-10
5	0.08283793034829069	0.3362499144331379
6	0.08283900378810273	0.33603800620305424
7	0.08283942424340625	0.3360679683510884
8	0.15776863365510738	5.131037047447365e-10
9	0.180801717324816	0.0005102422007881124
10	0.18080285459289594	0.0005101382336979053
11	0.18080302710204807	0.0005100522436827174
12	0.197136507675434	4.804693110089657e-10
13	0.19713664264003117	2.4627946506287124e-09
14	0.19713691795623908	2.0589893948529575e-09
15	0.19713745791934326	2.335196932669674e-10
16	0.19713748600968495	3.328150597663955e-10
17	0.337313902454378	0.0041127284912190415
18	0.3373150605899247	0.004108761875747768
19	0.33731528268553956	0.004108808266812063
