	Energies	f
0	0.055976493076231856	0.20949632050380929
1	0.05597649307808595	0.2094963205469446
2	0.06110897950465862	0.1054919231194299
3	0.07607326252087554	3.5390694868044727e-17
4	0.07607333904844966	8.707487102658808e-18
5	0.08450097289964686	0.013677248463251268
6	0.08450097310018613	0.013677249083463752
7	0.08767913117023539	0.0360313586962186
8	0.12870839019086172	0.04817695337069167
9	0.1451441426597128	0.0235751329493774
10	0.15389366699524168	0.0034703270619707753
11	0.15574731985720403	0.009118221462959404
12	0.15574731987002555	0.009118221343954342
13	0.1767839250109792	0.021121320239817366
14	0.17864307670725058	0.0036993400616048924
15	0.17864307671963817	0.003699340032223917
16	0.1845560758193013	3.6505665217141965e-09
17	0.18807314850273005	0.0019409675198220982
18	0.18997388532489545	0.06654476183555308
19	0.18997388534609852	0.06654476204583995
