	Energies	f
0	0.02270954210728141	1.8482867955903946e-08
1	0.032385550779216524	0.16520955361430578
2	0.0333913163062098	0.1592856939340249
3	0.052805074088724466	0.028110612101086778
4	0.05587938149712841	0.06096044963221707
5	0.0734352201354834	4.197103611625692e-06
6	0.07826205939359186	0.002704152739434861
7	0.08038824658138825	4.516954750526052e-06
8	0.08783609861982729	0.006001216138186744
9	0.11416637307289393	0.0032975737821803117
10	0.11440551025148607	1.2557273733471391e-05
11	0.12075744746936637	0.0008016383106622595
12	0.14880441061622657	0.0009811867917201027
13	0.14918033501019984	0.0012766147207182933
14	0.16848369556048043	0.0006122189160141261
15	0.1699520442501814	0.007626701935259634
16	0.17249040082243958	4.4584707506790077e-07
17	0.17380755959274327	1.0272243956972229e-06
18	0.2142448876384985	1.9253802312912435e-12
