	Energies	f
0	0.07762301869152903	8.208924811823357e-12
1	0.07762302484567184	6.848259595560374e-25
2	0.07762332486699818	3.450035551717652e-08
3	0.0776238188844306	1.6270300388796556e-08
4	0.07762395540647203	8.710435069368752e-09
5	0.10778337507259024	0.6336880440059037
6	0.10778506524813652	0.6366532909825768
7	0.10778868578919226	0.6344879486317507
8	0.16391800311144275	1.0042305905699322e-07
9	0.18679034934461491	0.019829767617220315
10	0.1868865636365542	0.01967550825278734
11	0.18690279845283142	0.01968876113144034
12	0.19903923463178214	6.073004722017663e-08
13	0.19903964902979734	1.4390436469569266e-24
14	0.19904257418528704	4.857225533121279e-07
