	Energies	f
0	0.07762289405595638	1.62838471383133e-10
1	0.07762290035964678	6.108022347584879e-23
2	0.07762320863589066	6.951740015477523e-08
3	0.07762420010170029	3.455906317520579e-08
4	0.07762446920857508	1.3935668830355479e-08
5	0.10777571434952375	0.6330857134590409
6	0.10778522263747503	0.6341989372930208
7	0.10779065382254513	0.6372890728140206
8	0.1638935022913982	1.0323548702600532e-07
9	0.1868124822857562	0.01978471823184348
10	0.18684994676570696	0.0196793940166791
11	0.18689269329421385	0.019686615551406765
12	0.19899701628363103	2.654368177620563e-06
13	0.1990285684663234	8.716947994121349e-07
14	0.1990343631691085	4.6772917880862275e-09
