04.0, 9.77297524945647234766, 6.18527470722285612298, -16.11296241968640248271 
04.25, 6.57519408540306494775, 4.04690539837067550793, -12.56342369412102742516 
04.5, 4.47206292773432408591, 2.67138448377785488782, -9.62975657868507745640 
04.75, 3.09149561321892752896, 1.79211528040859391306, -7.10334204527125787754 
05.0, 2.17805682542674201688, 1.22900161147954025341, -5.10754065300225337816 
05.25, 1.56718585458436506635, .86338938554878369218, -3.56992887665374614357 
05.5, 1.15154173050039576646, .62220303140862390493, -2.40647652657652965850 
05.75, .86501246663376352091, .46107172168174496282, -1.63820002212301587465 
06.0, .66459193413486567317, .35113193474906200985, -1.02402950070858546567 
06.25, .51307607322419123278, .26901510163514092726, -.59114041221304650825 
06.5, .40860471979033356554, .21275550377161442073, -.30469984857558584162 
06.75, .32549988267633277552, .16941326987967519483, -.24290742440368949348 
07.0, .26556747623267317081, .13851149025247010691, -.12736410377708071037 
07.25, .21725185997653733717, .11314355467739824737, .01976935977159405356 
07.5, .18252977798353991715, .09617341448034893059, -.01282198594725453944 
07.75, .15299485223654208494, .08123652249648415371, .04840781339109527577 
08.0, .13278438260263733214, .07206288382576617239, .03874952930866061423 
08.25, .11298951244526641049, .09785148305924714157, .06224308537690539994 
08.5, .09973157331536787159, .05650217817842965217, .05134116745523934551 
08.75, .08784926994390044109, .05055536461045524625, .02925583834117806261 
09.0, .08965372111484834116, .07558129726055808704, .04355336092191692978 
09.25, .07023282463942783960, .04286070976790403785, .01594926610191273584 
09.5, .06379549468151596925, .03981217277262089301, .02693094870695841801 
09.75, .05780146537821501911, .05117263176707165574, .03697364408055052613 
10.0, .05332376139712682374, .03504201689363942343, .01978624893650592759 
10.25, .04938364047326079042, .03333350329317930538, .01818018682213555304 
10.5, .04606549518628189279, .03187573904787066226, .01937526728968991833 
10.75, .04310804633650776812, .03053764104067723391, .01961053815250974319 
11.0, .04058111754930709158, .02951328297633510018, .01631862255021177202 
11.25, .03839909740008159754, .02854822566176889920, .01641445244185614958 
11.5, .03653729995468900635, .02773826140348991637, .01643776668586191889 
11.75, .03492206832439594919, .02704237681168380898, .01715530181584067579 
12.0, .03347255928163744832, .02640483440964148774, .01656971177163111403 
12.25, .04309958109377025494, .03220678961497038325, .02583352836677736391 
12.5, .03112656188828679270, .02539592251812908227, .01689747160291321950 
12.75, .03019138008666304736, .02499384936205954655, .01729676788758465788 
13.0, .02935090900823969809, .02464725813883336441, .01744827447820955592 
13.25, .02858773688139092243, .02432501662276207137, .01767144844427680413 
13.5, .02791651700467286947, .02405071138077584092, .01791508376107911056 
13.75, .02731325475199618972, .02380001586479948440, .01813411210816677002 
14.0, .02678362898921495182, .02357773459896268919, .01833227988707742611 
14.25, .02630159835033002751, .02337433548892981456, .01859008160711667322 
14.5, .02587150020858223346, .02319230439471675047, .01872795013850966054 
14.75, .02548460027807281889, .02302974593042191234, .01888486518848794320 
15.0, .02514572256853035282, .02289330688277666345, .01915130233765105254 
15.25, .02484080719987086797, .02275870860597403106, .01929142388350606265 
15.5, .02454103129702902223, .02263934388511786098, .01941009362703285987 
15.75, .02428805850237303136, .02253191784623581719, .01957580696618708113 
16.0, .02405574067821802848, .02243464341198494868, .01968652656699254846 
16.25, .02385506490605635689, .02234038817704536517, .01977019728346227315 
16.5, .02365043579005981463, .02226767538359399063, .01985341754695039986 
16.75, .02347790467120890295, .02219579515036905951, .01993257278210949696 
17.0, .02331937177508850831, .02213074887441301782, .02000854423090513250 
17.25, .02317479691817710336, .02207126494102797671, .02008104917772901315 
17.5, .02311269807643371271, .02200888119230794577, .02016067610780215738 
17.75, .02292184422796178215, .02196824649981893610, .02021574607772629824 
18.0, .02281079796157564758, .02192334605827758269, .02028185037443604884 
18.25, .02270916435849552013, .02188246226755371040, .02033556360483111226 
18.5, .02261688166414281422, .02184476582983457239, .02039280518203061662 
18.75, .02253820285432576573, .02181003986591782242, .02044749672250257128 
19.0, .02245306236957861500, .02178018089433454231, .02049659723254329270 
19.25, .02238015726290411989, .02175169014905184114, .02054251472597179491 
19.5, .02231339569491896626, .02172271623567236529, .02058700013594928857 
19.75, .02225133055949929898, .02169968094531672275, .02062725756249239695 
