	Energies	f
0	0.07762236714016058	1.5741219174205402e-07
1	0.07762253303654522	1.9161388322638564e-09
2	0.07762253887344149	3.3235386462868126e-16
3	0.07762518040517691	5.000556807261011e-08
4	0.07762523022194606	8.902434565351751e-08
5	0.10775158256296699	0.6318007848496314
6	0.10777359229171968	0.6335913940399773
7	0.10780138489310113	0.6388160229751181
8	0.16386412263717537	1.548767330981387e-06
9	0.18671909487948266	0.01972300189334312
10	0.18685462934557975	0.019687052942931046
11	0.18743414026207356	0.01950075929015267
12	0.19854780448873122	4.6552782972317335e-06
13	0.19885637791323696	4.4229330535240715e-07
14	0.1990200031183224	8.008897820332265e-11
