	Energies	f
0	0.0776231145954423	1.0793170633415131e-11
1	0.07762311909899688	9.685394527635282e-24
2	0.07762335650795317	2.0584704316743944e-08
3	0.0776236732997495	9.465662631856145e-09
4	0.07762391770679579	2.098922297549668e-09
5	0.10778636746772992	0.6339974990846329
6	0.10778998574222164	0.6346367017332832
7	0.10779317346395836	0.6364232782480109
8	0.16393686162097287	2.7158176787581598e-09
9	0.1868820969881396	0.019753127215610407
10	0.18689647265522233	0.019678969306624827
11	0.18690572078656062	0.019691977119983092
12	0.19904191824147077	1.0380976671289882e-09
13	0.19904904844951934	7.395543842550963e-08
14	0.19905149082187912	1.1211173129186676e-07
