	Energies	f
0	0.07762317999180061	2.9445905137440077e-12
1	0.07762318383256238	2.839104425051863e-25
2	0.07762337344431078	1.2600597372338297e-08
3	0.07762358618172695	5.687536233896843e-09
4	0.07762375230694885	1.0955206644584535e-09
5	0.10778832230777138	0.6342303940131149
6	0.10779083426672303	0.6347491330611759
7	0.1077939285233887	0.6362125841912974
8	0.16394050091118037	9.560042568566751e-09
9	0.18690205117988923	0.0196820235204593
10	0.1869077637397186	0.01973359662109464
11	0.18690777101546668	0.019694063937108035
12	0.19904350893819822	4.5648855154344576e-10
13	0.19904357448856513	1.2989321129624077e-25
14	0.19904878347941632	4.368018112641083e-08
