	Energies	f
0	0.07761901247263817	2.0410455740138583e-07
1	0.0776218543025836	1.6806779021947168e-08
2	0.07762186893818052	9.346053103808835e-13
3	0.07762658371512604	1.582111385903142e-07
4	0.07762751975384585	1.2693244012327534e-07
5	0.10769400517721975	0.6298056858863518
6	0.10774388102716118	0.632625492400571
7	0.10787588110363514	0.6417606582093001
8	0.16410080926743958	6.446687896360692e-05
9	0.18647969521294933	0.01992673122914527
10	0.1867742250825484	0.019732835510717295
11	0.18872998523010862	0.018321641952592914
12	0.1979817164571466	7.6207948721368e-07
13	0.19807879937259024	0.00016827796377443373
14	0.19897314454099346	1.0163902518602429e-06
