	Energies	f
0	0.07762334051607638	1.0762936286423175e-13
1	0.0776233413088225	3.917896340888411e-23
2	0.07762336968080208	4.0248401918383227e-10
3	0.07762338619213821	1.703171202536435e-10
4	0.07762339866248966	2.900228220642173e-11
5	0.10779226903890159	0.6349825519303095
6	0.10779251221771986	0.635114175933648
7	0.10779295912913486	0.635487359934623
8	0.1639426827156782	5.382578013359993e-10
9	0.18691088410525195	0.01969808326103798
10	0.18691144565395776	0.019702240826350477
11	0.18691265123833584	0.019712701220756797
12	0.19904746105637922	4.406921986067553e-09
13	0.19904768601337045	1.1873590648972114e-09
14	0.19904784873660422	1.1265996496761477e-09
