	Energies	f
0	0.0776232379275737	2.013967492829334e-15
1	0.07762324110405203	3.941570311295601e-26
2	0.077623378564759	6.751123143294628e-09
3	0.07762350982487343	2.9969225156766897e-09
4	0.07762360140151048	8.503116079039071e-10
5	0.10778712373205619	0.6359247297694685
6	0.10778990132420328	0.6344584171243834
7	0.10779152653143492	0.6348599690991565
8	0.16393624810333646	1.7341018214531627e-08
9	0.18683406136874536	0.019796205197400173
10	0.1869058069471298	0.019685759824237314
11	0.1869094256911021	0.01969600911989158
12	0.1990449091714675	5.095944607872347e-28
13	0.19904848363571442	2.2409538496108605e-08
14	0.19904941924903746	3.969649304868989e-08
