	Energies	f
0	0.07761829295755177	1.8777628845219882e-07
1	0.07762315862383519	2.206851879928374e-08
2	0.07762318098467691	1.342215845208569e-18
3	0.07762789690901307	1.7106646340316467e-07
4	0.07763265938889878	1.665812861215187e-08
5	0.10766741890911288	0.6290145682682512
6	0.10772954897406074	0.6322154235800848
7	0.1079490897182304	0.6429322076056465
8	0.16424040110908525	0.00011991329396317318
9	0.18639019425464767	0.020060241410474168
10	0.18674308840601223	0.01977920385053978
11	0.18890083497020843	0.01760849075467546
12	0.19750613269783499	2.0182641309499736e-06
13	0.19842664205287575	0.00043047545718775845
14	0.19898066112028842	9.651354707385326e-08
