	Energies	f
0	0.0776232896313462	1.0416684827940111e-14
1	0.07762329175558748	4.788043287230642e-22
2	0.07762337897808826	2.848645470522264e-09
3	0.07762344618567463	1.2384593706572963e-09
4	0.07762350000862556	2.0917954290181604e-10
5	0.10779114919089149	0.6346871387022145
6	0.10779204509560858	0.6349707196905588
7	0.10779348997889085	0.6357742816074103
8	0.1639423482400196	3.6309899495191873e-09
9	0.18690842515896483	0.019690761365317142
10	0.18691042733804272	0.01969869536327872
11	0.1869143335359062	0.01971937852604417
12	0.19904599388854924	1.0327706369955623e-10
13	0.19904721146389168	3.376839531507958e-08
14	0.1990481062067686	9.019172294377003e-09
