	Energies	f
0	0.06495111890876946	5.0180278069803213e-17
1	0.06495114940518219	4.825825106919154e-19
2	0.06495114942922789	9.417422382581992e-20
3	0.06580848680723647	1.7316594399374865e-19
4	0.06580848751625287	1.3954576503250056e-19
5	0.06580848753764089	2.396145875224475e-20
6	0.06580848867788154	3.565907931765952e-18
7	0.06580848870873274	4.606513012433705e-21
8	0.0776239431937879	2.0233499484591655e-10
9	0.077623944417939	5.884527108607685e-11
10	0.07762394443103525	5.858661011506481e-11
11	0.07762394472597453	5.4959993873460016e-14
12	0.07762394472597453	1.0838027116023102e-12
13	0.10779250501910956	0.6354778616320411
14	0.10779264926405449	0.6351115632814613
15	0.10779266197890697	0.6351128529141908
16	0.2366388492773663	1.6591521541143557
17	0.7874277756072202	6.35425936502238
18	3.3158442136948563	51.82884672848212
