	Energies	f
0	0.06484567167526321	0.00031615316101067165
1	0.06492814693602658	5.172061334779622e-07
2	0.06492814693602658	5.172059524508906e-07
3	0.06579358980603531	4.8301815455828267e-05
4	0.06580824956166051	1.6120774774390686e-06
5	0.06580824964348717	1.6120722003458202e-06
6	0.06581243317573852	6.137997037208458e-16
7	0.06581243634915011	5.760755754742329e-18
8	0.0775989450444555	1.5701350348795864e-05
9	0.07761760353441909	1.1613924837435088e-09
10	0.07761760354268664	1.1613788256074786e-09
11	0.0776288432246352	1.4339490780451915e-19
12	0.07762884408008404	2.762235123695463e-18
13	0.10702676420497055	0.6301836952482835
14	0.10769883712785046	0.6309385950619646
15	0.10769883712785046	0.6309385941023818
16	0.14622101072884133	0.012288319390835255
17	0.15878466826249965	0.002176349973621117
18	0.16868473811629897	0.005064497243319047
