	Energies	f
0	0.06495061315485731	1.5658313475013917e-11
1	0.06495104417809902	2.0597522893016438e-14
2	0.06495104453403004	2.0619188092844403e-14
3	0.06580857306377982	2.031930497130462e-13
4	0.06580859038380757	5.413592997435307e-14
5	0.06580859038383817	5.413667652212226e-14
6	0.06580861276667442	1.149358376195772e-27
7	0.06580861278460415	1.334150862396118e-27
8	0.07762396809806699	6.23019823897289e-09
9	0.07762403660627634	1.3302698704286103e-09
10	0.07762403660629778	1.3302698305938773e-09
11	0.07762404474825363	2.296893443451609e-22
12	0.07762404479042241	1.9201787480964253e-22
13	0.10779035089771244	0.6360576245102835
14	0.10779195531502421	0.6348207308591749
15	0.10779195531512618	0.634820730860675
16	0.1525408116953506	1.7978177186530438e-10
17	0.16394038188337018	1.9017271712139527e-09
18	0.1781110859668862	1.7181143553642012e-08
19	0.17811789359850075	8.183761872394874e-12
