	Energies	f
0	0.06495115022526064	2.3888889244175866e-27
1	0.06495116000422865	3.60112273834694e-27
2	0.06495116195999935	3.5305403547772005e-23
3	0.06580845720689775	1.3271386179274983e-29
4	0.06580848108845774	7.980549650238589e-23
5	0.06580848121386114	2.786784522989107e-23
6	0.06580848133396054	1.9459629892758726e-22
7	0.06580848165507826	5.2028583752095705e-23
8	0.07762393629848666	5.122607836951093e-11
9	0.07762393656738759	1.591558286907788e-11
10	0.07762393656747237	1.5931911773459595e-11
11	0.07762393663562409	1.5811430242626436e-20
12	0.07762393663747247	2.742805330254085e-19
13	0.10779264630904552	0.635382052556022
14	0.10779269083156226	0.6351597960607323
15	0.10779269109248554	0.6351597639638051
16	0.13392267933103957	1.2512043266248047e-16
17	0.15254259291273645	6.106705747318727e-27
18	0.16394241449862684	2.9625566360951574e-13
19	0.17811910429930314	8.623431442208955e-20
