	Energies	f
0	0.06495033580768018	1.297265462122589e-10
1	0.06495033583079704	1.2973701433560985e-10
2	0.06495854148766894	2.169503661236746e-08
3	0.0658092223221212	1.5414864344276187e-09
4	0.0658097547145103	2.8071471133745525e-10
5	0.06580975504488372	2.807198029011384e-10
6	0.06581005946443162	4.682453361126949e-24
7	0.06581005980347646	6.933292007538436e-25
8	0.07762310427965802	1.3674461783361066e-07
9	0.07762473200687728	1.4134765294082304e-08
10	0.07762473212183488	1.4135513009547627e-08
11	0.07762496956655685	1.3562040359411294e-21
12	0.07762497001834372	3.6700443610351874e-20
13	0.10778528234913307	0.634034481888436
14	0.10778528263601043	0.6340344875584213
15	0.10779843643377186	0.6380553064785308
16	0.1525236597833875	1.5947465378091298e-09
17	0.1638740958200166	8.013271736108435e-08
18	0.17811370921325484	1.220523170636751e-07
19	0.17811371017320288	1.2209860677383912e-07
