	Energies	f
0	0.06495076020247272	3.7879987860350994e-13
1	0.06495109555405851	3.447246340775177e-16
2	0.06495109555405851	3.469071885239542e-16
3	0.06580852940048687	2.5956148763928096e-15
4	0.06580854238215329	9.89160496956779e-16
5	0.06580854244356553	9.771107869869642e-16
6	0.06580855770773833	1.17727429188013e-19
7	0.06580856043341815	2.05830911129682e-19
8	0.07762395644359843	2.971788455315204e-09
9	0.07762397472573	6.8332584838672e-10
10	0.07762397474129064	6.833380565279672e-10
11	0.07762397944153178	2.312100692193817e-15
12	0.07762397945773074	5.48898808474939e-15
13	0.10779117829036247	0.6358664722217038
14	0.10779227615305972	0.6349158749752515
15	0.10779227615305972	0.6349158749773689
16	0.1525416255869749	3.5628657253956166e-12
17	0.16394140249352754	5.057032256256451e-10
18	0.1781150840837596	5.45995989427067e-10
19	0.1781183994193083	1.937461120477019e-12
