	Energies	f
0	0.03137461155160892	0.13447906062595516
1	0.03837517005718816	0.11162918536272867
2	0.06281501170164472	0.009543458639339555
3	0.06281501170164472	0.009543458692776853
4	0.06341214747634308	1.5401781793508338e-15
5	0.06341217286703928	6.682547506014565e-15
6	0.06343181519413307	0.017080094505954137
7	0.07067947529665694	0.0003783341211127993
8	0.07067947529665694	0.00037833410271040336
9	0.0801642276962665	1.3115902136036975e-18
10	0.08016424238357722	1.6072254234887012e-17
11	0.0822723686902191	0.004665882634616859
12	0.08227236873240457	0.0046658821029269245
13	0.08425168144307	0.02224270123381806
14	0.10259160071998562	0.28154487436732106
15	0.10938207218012314	0.5687373573911787
16	0.10938207218012314	0.5687373592289087
17	0.12753327762151978	0.2333995387187841
18	0.16064061088197007	0.00017700639328822868
19	0.17000298134319528	0.001533720063332989
