	Energies	f
0	0.06495090798352902	2.0603777816191975e-11
1	0.0649509079838597	2.0604035248897336e-11
2	0.06495109807349284	7.810381810921444e-09
3	0.06580865274365075	4.669156918000974e-10
4	0.06580903507583022	7.10517432120449e-11
5	0.0658090350758759	7.105072565026192e-11
6	0.06580916006798826	5.091021512292939e-23
7	0.06580916021905707	3.2583726285990814e-21
8	0.07762368019243432	5.4337745593015715e-08
9	0.07762427043259376	6.7924753120606414e-09
10	0.07762427055906167	6.792809478898744e-09
11	0.0776243132697476	2.8155589072598185e-19
12	0.07762431331685865	7.144116920972421e-18
13	0.10778703780895103	0.6369621532673434
14	0.10778950088787834	0.6344100128112384
15	0.10778950507287205	0.6344101095935146
16	0.1525208162562841	6.07478654003319e-08
17	0.16390508592029365	1.7556456594589155e-07
18	0.1781439578750882	1.2643866621592996e-06
19	0.18684098236440827	0.019704877956635794
