	Energies	f
0	0.06495114281696927	1.0005908953225605e-19
1	0.06495115468269215	7.836580510770382e-27
2	0.06495115502853006	1.0238036248130408e-19
3	0.065808458674109	3.1712898927248714e-25
4	0.06580845919628005	8.367105774802174e-29
5	0.06580845919824438	7.817833904395143e-30
6	0.06580848214062118	1.2494725268855762e-19
7	0.06580848241323246	8.601582817147329e-23
8	0.07762393762599262	2.682531039381301e-11
9	0.07762393762600656	2.684282886775859e-11
10	0.0776239377597135	1.2941189915957705e-18
11	0.07762393776156506	3.8892926406938696e-20
12	0.07762393946130529	8.808768421457339e-11
13	0.10779261120030809	0.635414544567495
14	0.10779267935714926	0.635143476469002
15	0.1077926793582152	0.6351434765298591
16	0.15254257410309213	2.3342092133770714e-20
17	0.16394239109619943	9.72506386332252e-13
18	0.17811896327730972	2.3105365862077727e-17
19	0.17811908258888393	2.401976138445216e-19
