	Energies	f
0	0.06494948984391438	5.681313141982668e-10
1	0.06494948988723387	5.681232016886705e-10
2	0.06496861608014459	3.9216612764665883e-10
3	0.06581066008845758	7.526718361367871e-10
4	0.06581066025647321	7.52712099626382e-10
5	0.06581090463067421	2.735225268905993e-12
6	0.06581115116387774	2.54400913588838e-18
7	0.06581115124487688	4.2498920701306944e-18
8	0.07762340085606087	2.1350938905979594e-07
9	0.07762539514439626	1.8096841447535885e-08
10	0.0776253951589748	1.8096677797135923e-08
11	0.07762597115398784	2.3489247985880007e-14
12	0.07762597139309896	3.850906192049118e-17
13	0.10778062168886632	0.6337478000010823
14	0.10778062200139332	0.6337478045829776
15	0.10781307879063448	0.6389306116810307
16	0.15255651750107627	1.3572558559926654e-06
17	0.16387880583480097	2.055872665383073e-06
18	0.17689452069659123	0.01199550819488582
