	Energies	f
0	0.06494745325481693	1.5699344718006837e-09
1	0.06494745325883614	1.5699261268101495e-09
2	0.06498734659941298	3.7590225407195296e-07
3	0.06581147957896799	2.3840282179871805e-09
4	0.06581147999381598	2.3841093771992426e-09
5	0.06581223857165042	2.5069575888148052e-20
6	0.06581223857637562	3.4527822976196783e-19
7	0.06581392225759373	4.224739055851434e-08
8	0.07762401560436023	3.3370354987263615e-07
9	0.07762572901176876	2.1225238625007688e-08
10	0.07762572904511769	2.1226137383080356e-08
11	0.07762705213753573	3.2701088020087406e-16
12	0.07762705267339336	7.3256234817049e-15
13	0.10777213151585181	0.633345751988243
14	0.10777213152909412	0.6333457523711284
15	0.1078351923922502	0.6400513491077499
16	0.15260878398418182	1.720179169560862e-05
17	0.16389130468941937	7.2897848937919786e-06
18	0.17810408111565823	1.143531324629528e-06
19	0.17810408172412567	1.143524341074248e-06
