	Energies	f
1	0.06494778621506207	7.296503610358677e-06
2	0.06494778626921298	7.2965013048026815e-06
3	0.06573593078586923	0.00018673212934126854
4	0.06579341627929125	2.0356423104464082e-05
5	0.06579341635125979	2.0356387058802997e-05
6	0.06580042184378311	5.38383741014294e-14
7	0.06580042301076142	3.1065929449536964e-14
8	0.06663673334042035	0.0003549023008146038
9	0.0775707039809086	7.591940485001244e-05
10	0.07759940011117938	2.0973790462750794e-07
11	0.07759940011117938	2.0973871875810662e-07
12	0.07761671663463825	1.5880761469407279e-16
13	0.07761672149097891	7.551397104207036e-16
14	0.10489372405778102	0.5863587367910137
15	0.1076286217044062	0.628516899612549
16	0.10762862171883711	0.6285168998740329
17	0.13627936557539808	0.05868006600082321
18	0.15745913803596825	0.0012544918065461603
19	0.16839230928073087	0.004077120308052181
