	Energies	f
0	0.05684999668002534	0.17740897133496136
1	0.05684999668140393	0.17740897139021486
2	0.06289754410960098	0.09437372115552312
3	0.07067222795846888	3.3219901201156905e-22
4	0.07067264999633369	5.559179976900996e-20
5	0.07650252107852414	0.06778304648880513
6	0.08444268706824866	0.02726760137569197
7	0.08444268710230961	0.027267602085516464
8	0.13349493774029475	0.06314078267520686
9	0.14292064956557768	0.032061864180275734
10	0.15916792967239687	0.008657178772431794
11	0.1609688413040606	2.843903977254007e-05
12	0.16240140081598323	0.012199201171490415
13	0.16240140105602505	0.012199206081311729
14	0.17494819953811278	0.004156101937300722
15	0.17494819956980653	0.004156101852661937
16	0.1838111996953452	0.04038009475213678
17	0.18735023718080515	1.2979753865527385e-07
18	0.18735174557074066	3.991291451007749e-17
19	0.19055686098114427	5.455425506236832e-14
